# Opening names, from lichess-org/chess-openings (CC0), with
# Persian family names added. Built by python/openings.py.
# eco<TAB>name<TAB>persian family<TAB>moves in UCI
C12	French Defense: McCutcheon Variation, Bernstein Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8b4 e4e5 h7h6 g5h4
C12	French Defense: McCutcheon Variation, Bogoljubow Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8b4 e4d5 d8d5 g5f6 g7f6 d1d2 d5a5
C12	French Defense: McCutcheon Variation, Chigorin Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8b4 e4e5 h7h6 e5f6
C12	French Defense: McCutcheon Variation, Dr. Olland Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8b4 e4e5 h7h6 g5c1
C12	French Defense: McCutcheon Variation, Duras Variation	دفاع فرانسوی	e2e4 e7e6 b1c3 d7d5 d2d4 g8f6 c1g5 f8b4 e4e5 h7h6 g5d2 b4c3 b2c3 f6e4 d1g4 e8f8 d2c1
C12	French Defense: McCutcheon Variation, Exchange Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8b4 e4d5
C12	French Defense: McCutcheon Variation, Grigoriev Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8b4 e4e5 h7h6 e5f6 h6g5 f6g7 h8g8 h2h4 g5h4 d1g4
C12	French Defense: McCutcheon Variation, Janowski Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8b4 e4e5 h7h6 g5e3
C12	French Defense: McCutcheon Variation, Lasker Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8b4 e4e5 h7h6 g5d2 b4c3
C12	French Defense: McCutcheon Variation, Lasker Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8b4 e4e5 h7h6 g5d2 b4c3 b2c3 f6e4 d1g4 g7g6
C12	French Defense: McCutcheon Variation, Tartakower Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8b4 e4e5 h7h6 g5d2 f6d7
C13	French Defense: Alekhine-Chatard Attack	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6d7 h2h4
C13	French Defense: Alekhine-Chatard Attack, Albin-Chatard Gambit	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6d7 h2h4 e7g5 h4g5 d8g5
C13	French Defense: Alekhine-Chatard Attack, Breyer Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6d7 h2h4 c7c5
C13	French Defense: Alekhine-Chatard Attack, Maróczy Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6d7 h2h4 a7a6
C13	French Defense: Alekhine-Chatard Attack, Spielmann Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6d7 h2h4 e8g8
C13	French Defense: Alekhine-Chatard Attack, Teichmann Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6d7 h2h4 f7f6
C13	French Defense: Classical Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 d5e4 c3e4 f8e7
C13	French Defense: Classical Variation, Frankfurt Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6g8 g5e3 b7b6
C13	French Defense: Classical Variation, Normal Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7
C13	French Defense: Classical Variation, Richter Attack	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 g5f6
C13	French Defense: Classical Variation, Richter Attack	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 g5f6 e7f6 e4e5 f6e7 d1g4
C13	French Defense: Classical Variation, Tartakower Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6e4
C13	French Defense: Classical Variation, Vistaneckis Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6g8
C14	French Defense: Classical Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 a7a6 g1f3 g8f6 e4e5 f6d7 c1g5
C14	French Defense: Classical Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6d7 g5e7 d8e7
C14	French Defense: Classical Variation, Alapin Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6d7 g5e7 d8e7 c3b5
C14	French Defense: Classical Variation, Pollock Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6d7 g5e7 d8e7 d1g4
C14	French Defense: Classical Variation, Rubinstein Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6d7 g5e7 d8e7 d1d2
C14	French Defense: Classical Variation, Stahlberg Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6d7 g5e7 d8e7 f2f4 e8g8 g1f3 c7c5 d1d2 b8c6 e1c1 c5c4
C14	French Defense: Classical Variation, Steinitz Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6d7 g5e7 d8e7 f2f4
C14	French Defense: Classical Variation, Tarrasch Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 f8e7 e4e5 f6d7 g5e7 d8e7 f1d3
C15	French Defense: McCutcheon Variation, Wolf Gambit	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 g1e2 g8f6 c1g5
C15	French Defense: Winawer Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4
C15	French Defense: Winawer Variation, Alekhine Gambit Accepted	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 g1e2 d5e4 a2a3 b4c3
C15	French Defense: Winawer Variation, Alekhine Gambit, Alatortsev Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 g1e2 d5e4 a2a3 b4e7 c3e4 g8f6 e2g3 e8g8 f1e2 b8c6
C15	French Defense: Winawer Variation, Alekhine Gambit, Kan Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 g1e2 d5e4 a2a3 b4c3 e2c3 b8c6
C15	French Defense: Winawer Variation, Alekhine-Maróczy Gambit	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 g1e2
C15	French Defense: Winawer Variation, Delayed Exchange Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4d5
C15	French Defense: Winawer Variation, Exchange Variation, Canal Attack	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4d5 e6d5 f1d3 g8e7 d1h5
C15	French Defense: Winawer Variation, Fingerslip Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 c1d2
C15	French Defense: Winawer Variation, Fingerslip Variation, Kunin Double Gambit	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 c1d2 d5e4 d1g4 d8d4
C15	French Defense: Winawer Variation, Fingerslip Variation, Main Line	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 c1d2 d5e4 d1g4 g8f6 g4g7 h8g8 g7h6
C15	French Defense: Winawer Variation, Fingerslip Variation, Schwarz's Line	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 c1d2 g8e7 c3b1
C15	French Defense: Winawer Variation, Kondratiyev Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 f1d3 c7c5 e4d5 d8d5 c1d2
C15	French Defense: Winawer Variation, Winckelmann-Reimer Gambit	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 a2a3 b4c3 b2c3 d5e4 f2f3
C16	French Defense: Winawer Variation, Advance Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5
C16	French Defense: Winawer Variation, Petrosian Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 d8d7
C17	French Defense: Winawer Variation, Advance Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5
C17	French Defense: Winawer Variation, Advance Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3
C17	French Defense: Winawer Variation, Advance Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 c5d4 a3b4 d4c3 g1f3
C17	French Defense: Winawer Variation, Advance Variation, Moscow Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 d1g4
C17	French Defense: Winawer Variation, Bogoljubow Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 c1d2
C17	French Defense: Winawer Variation, Bogoljubow Variation, Icelandic Defense	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 c1d2 g8e7 f2f4
C17	French Defense: Winawer Variation, Maróczy-Wallis Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 c5d4 a3b4 d4c3
C17	French Defense: Winawer Variation, Retreat Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4a5
C17	French Defense: Winawer Variation, Retreat Variation, Armenian Line	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4a5 b2b4 c5d4
C18	French Defense: Winawer Variation, Advance Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3
C18	French Defense: Winawer Variation, Advance Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7
C18	French Defense: Winawer Variation, Advance Variation, with Bd3	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 f1d3
C18	French Defense: Winawer Variation, Advance Variation, with Bd3	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 f1d3 d8c7
C18	French Defense: Winawer Variation, Advance Variation, with h4	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 h2h4
C18	French Defense: Winawer Variation, Advance Variation, with h4	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 h2h4 d8c7
C18	French Defense: Winawer Variation, Classical Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 d8c7
C18	French Defense: Winawer Variation, Eingorn Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 d1g4 e8f8
C18	French Defense: Winawer Variation, Poisoned Pawn Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 d1g4 d8c7
C18	French Defense: Winawer Variation, Poisoned Pawn Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 d1g4 c5d4 g4g7
C18	French Defense: Winawer Variation, Poisoned Pawn Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 d1g4 c5d4 g4g7 h8g8 g7h7 b8c6
C18	French Defense: Winawer Variation, Poisoned Pawn Variation Declined	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 d1g4 d8c7 f1d3
C18	French Defense: Winawer Variation, Poisoned Pawn Variation, Main Line	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 d1g4 d8c7 g4g7 h8g8 g7h7 c5d4 g1e2
C18	French Defense: Winawer Variation, Poisoned Pawn Variation, Paoli Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 d1g4 d8c7 g4g7 h8g8 g7h7 c5d4 e1d1
C18	French Defense: Winawer Variation, Portisch-Hook Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 d8a5
C18	French Defense: Winawer Variation, Warsaw Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 d1g4 e8g8
C19	French Defense: Winawer Variation, Advance Variation, Smyslov Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 g8e7 a2a3 b4c3 b2c3 c7c5 a3a4
C19	French Defense: Winawer Variation, Advance Variation, Smyslov Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 g8e7 a2a3 b4c3 b2c3 c7c5 a3a4 d8c7
C19	French Defense: Winawer Variation, Positional Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 a3a4 b8c6 g1f3
C19	French Defense: Winawer Variation, Positional Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 a3a4 b8c6 g1f3 d8a5 d1d2
C19	French Defense: Winawer Variation, Positional Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 a3a4 b8c6 g1f3 d8a5 d1d2 c8d7
C19	French Defense: Winawer Variation, Positional Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 a3a4 b8c6 g1f3 d8a5 c1d2
C19	French Defense: Winawer Variation, Positional Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 a3a4 b8c6 g1f3 d8a5 c1d2 c8d7
C19	French Defense: Winawer Variation, Positional Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 a3a4 b8c6 g1f3 d8a5 c1d2 c5c4
C19	French Defense: Winawer Variation, Positional Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 g1f3
C19	French Defense: Winawer Variation, Positional Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 b8c6 g1f3 g8e7
C19	French Defense: Winawer Variation, Positional Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 g1f3 d8c7
C19	French Defense: Winawer Variation, Positional Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 g1f3 d8c7 h2h4
C19	French Defense: Winawer Variation, Positional Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 f1d3 b8c6 g1f3
C19	French Defense: Winawer Variation, Positional Variation	دفاع فرانسوی	e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 b8c6 g1f3 d8a5 c1d2 g8e7
C20	Barnes Opening: Walkerling	گشایش بارنز	f2f3 e7e5 e2e4 g8f6 f1c4
C20	Bongcloud Attack	حمله‌ی بانگ‌کلاد	e2e4 e7e5 e1e2
C20	Center Game	بازی مرکز	e2e4 e7e5 d2d4
C20	English Opening: The Whale	گشایش انگلیسی	e2e4 e7e5 c2c4
C20	King's Pawn Game	بازی پیاده‌ی شاه	e2e4 e7e5
C20	King's Pawn Game: Alapin Opening	بازی پیاده‌ی شاه	e2e4 e7e5 g1e2
C20	King's Pawn Game: Bavarian Gambit	بازی پیاده‌ی شاه	e2e4 e7e5 c2c4 d7d5
C20	King's Pawn Game: Beyer Gambit	بازی پیاده‌ی شاه	e2e4 e7e5 d2d4 d7d5
C20	King's Pawn Game: Clam Variation, King's Gambit Reversed	بازی پیاده‌ی شاه	e2e4 e7e5 d2d3 f7f5
C20	King's Pawn Game: Clam Variation, Radisch Gambit	بازی پیاده‌ی شاه	e2e4 e7e5 d2d3 g8f6 f2f4 f8c5
C20	King's Pawn Game: King's Head Opening	بازی پیاده‌ی شاه	e2e4 e7e5 f2f3
C20	King's Pawn Game: King's Head Opening	بازی پیاده‌ی شاه	e2e4 e7e5 f2f3 g8f6 b1c3
C20	King's Pawn Game: Leonardis Variation	بازی پیاده‌ی شاه	e2e4 e7e5 d2d3
C20	King's Pawn Game: MacLeod Attack	بازی پیاده‌ی شاه	e2e4 e7e5 c2c3
C20	King's Pawn Game: MacLeod Attack, Lasa Gambit	بازی پیاده‌ی شاه	e2e4 e7e5 c2c3 f7f5
C20	King's Pawn Game: MacLeod Attack, Norwalde Gambit	بازی پیاده‌ی شاه	e2e4 e7e5 c2c3 d7d5 d1h5 f8d6
C20	King's Pawn Game: Mengarini's Opening	بازی پیاده‌ی شاه	e2e4 e7e5 a2a3
C20	King's Pawn Game: Napoleon Attack	بازی پیاده‌ی شاه	e2e4 e7e5 d1f3
C20	King's Pawn Game: Philidor Gambit	بازی پیاده‌ی شاه	e2e4 e7e5 d2d4 d7d6 d4e5 c8d7
C20	King's Pawn Game: Tortoise Opening	بازی پیاده‌ی شاه	e2e4 e7e5 f1d3
C20	King's Pawn Game: Wayward Queen Attack	بازی پیاده‌ی شاه	e2e4 e7e5 d1h5
C20	King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit	بازی پیاده‌ی شاه	e2e4 e7e5 d1h5 g8f6
C20	King's Pawn Game: Wayward Queen Attack, Mellon Gambit	بازی پیاده‌ی شاه	e2e4 e7e5 d1h5 b8c6 f1c4 g8h6 d2d3 g7g6 h5f3 f7f6 g1e2 d7d5
C20	King's Pawn Game: Weber Gambit	بازی پیاده‌ی شاه	e2e4 e7e5 d2d3 d7d5 e4d5 c7c6 d5c6 b8c6
C20	King's Pawn Opening	گشایش پیاده‌ی شاه	e2e4 e7e5 b2b3
C20	King's Pawn Opening: Speers	گشایش پیاده‌ی شاه	e2e4 e7e5 d1g4 g8f6 g4f5
C20	King's Pawn Opening: Van Hooydoon Gambit	گشایش پیاده‌ی شاه	e2e4 e7e5 d1e2 b8c6 c2c3 g8f6 g1f3 f8c5 d2d4 e5d4 c3d4 c6d4
C20	Portuguese Opening	گشایش پرتغالی	e2e4 e7e5 f1b5
C20	Portuguese Opening: Miguel Gambit	گشایش پرتغالی	e2e4 e7e5 f1b5 f8c5 b2b4
C20	Portuguese Opening: Portuguese Gambit	گشایش پرتغالی	e2e4 e7e5 f1b5 g8f6 d2d4
C21	Center Game	بازی مرکز	e2e4 e7e5 d2d4 e5d4 d1d4
C21	Center Game Accepted	بازی مرکزِ پذیرفته	e2e4 e7e5 d2d4 e5d4
C21	Center Game: Halasz-McDonnell Gambit	بازی مرکز	e2e4 e7e5 d2d4 e5d4 f2f4
C21	Center Game: Halasz-McDonnell Gambit, Crocodile Variation	بازی مرکز	e2e4 e7e5 d2d4 e5d4 f2f4 f8c5 g1f3 b8c6 c2c3
C21	Center Game: Kieseritzky Variation	بازی مرکز	e2e4 e7e5 d2d4 e5d4 g1f3
C21	Center Game: Kieseritzky Variation	بازی مرکز	e2e4 e7e5 d2d4 e5d4 g1f3 c7c5
C21	Center Game: Kieseritzky Variation	بازی مرکز	e2e4 e7e5 d2d4 e5d4 g1f3 c7c5 f1c4
C21	Center Game: Lanc-Arnold Gambit	بازی مرکز	e2e4 e7e5 d2d4 e5d4 g1f3 f8c5 c2c3
C21	Center Game: Lanc-Arnold Gambit, Schippler Gambit	بازی مرکز	e2e4 e7e5 d2d4 e5d4 g1f3 f8c5 c2c3 d4c3 f1c4
C21	Center Game: Ross Gambit	بازی مرکز	e2e4 e7e5 d2d4 e5d4 f1d3
C21	Center Game: von der Lasa Gambit	بازی مرکز	e2e4 e7e5 d2d4 e5d4 f1c4
C21	Danish Gambit	گامبی دانمارکی	e2e4 e7e5 d2d4 e5d4 c2c3
C21	Danish Gambit Accepted	گامبی دانمارکیِ پذیرفته	e2e4 e7e5 d2d4 e5d4 c2c3 d4c3
C21	Danish Gambit Accepted: Chigorin Defense	گامبی دانمارکیِ پذیرفته	e2e4 e7e5 d2d4 e5d4 c2c3 d4c3 f1c4 c3b2 c1b2 d8e7
C21	Danish Gambit Accepted: Classical Defense	گامبی دانمارکیِ پذیرفته	e2e4 e7e5 d2d4 e5d4 c2c3 d4c3 f1c4 c3b2 c1b2 g8f6
C21	Danish Gambit Accepted: Copenhagen Defense	گامبی دانمارکیِ پذیرفته	e2e4 e7e5 d2d4 e5d4 c2c3 d4c3 f1c4 c3b2 c1b2 f8b4
C21	Danish Gambit Accepted: Schlechter Defense	گامبی دانمارکیِ پذیرفته	e2e4 e7e5 d2d4 e5d4 c2c3 d4c3 f1c4 c3b2 c1b2 d7d5
C21	Danish Gambit Accepted: Svenonius Defense	گامبی دانمارکیِ پذیرفته	e2e4 e7e5 d2d4 e5d4 c2c3 g8e7
C21	Danish Gambit Declined: Sörensen Defense	گامبی دانمارکیِ ردشده	e2e4 e7e5 d2d4 e5d4 c2c3 d7d5
C22	Center Game: Berger Variation	بازی مرکز	e2e4 e7e5 d2d4 e5d4 d1d4 b8c6 d4e3 g8f6
C22	Center Game: Charousek Variation	بازی مرکز	e2e4 e7e5 d2d4 e5d4 d1d4 b8c6 d4e3 f8b4 c2c3 b4e7
C22	Center Game: Hall Variation	بازی مرکز	e2e4 e7e5 d2d4 e5d4 d1d4 b8c6 d4c4
C22	Center Game: Kupreichik Variation	بازی مرکز	e2e4 e7e5 d2d4 e5d4 d1d4 b8c6 d4e3 g8f6 b1c3 f8b4 c1d2 e8g8 e1c1 f8e8 f1c4 d7d6 g1h3
C22	Center Game: Normal Variation	بازی مرکز	e2e4 e7e5 d2d4 e5d4 d1d4 b8c6
C22	Center Game: Paulsen Attack Variation	بازی مرکز	e2e4 e7e5 d2d4 e5d4 d1d4 b8c6 d4e3
C22	Center Game: l'Hermet Variation	بازی مرکز	e2e4 e7e5 d2d4 e5d4 d1d4 b8c6 d4e3 f7f5
C23	Bishop's Opening	گشایش فیل	e2e4 e7e5 f1c4
C23	Bishop's Opening: Anderssen Gambit	گشایش فیل	e2e4 e7e5 f1c4 b7b5 c4b5 c7c6
C23	Bishop's Opening: Boi Variation	گشایش فیل	e2e4 e7e5 f1c4 f8c5
C23	Bishop's Opening: Calabrese Countergambit	گشایش فیل	e2e4 e7e5 f1c4 f7f5
C23	Bishop's Opening: Calabrese Countergambit, Jaenisch Variation	گشایش فیل	e2e4 e7e5 f1c4 f7f5 d2d3
C23	Bishop's Opening: Four Pawns Gambit	گشایش فیل	e2e4 e7e5 f1c4 f8c5 b2b4 c5b4 f2f4 e5f4 g1f3 b4e7 d2d4 e7h4 g2g3 f4g3 e1g1 g3h2 g1h1
C23	Bishop's Opening: Khan Gambit	گشایش فیل	e2e4 e7e5 f1c4 d7d5
C23	Bishop's Opening: Lewis Countergambit	گشایش فیل	e2e4 e7e5 f1c4 f8c5 c2c3 d7d5
C23	Bishop's Opening: Lewis Countergambit	گشایش فیل	e2e4 e7e5 f1c4 f8c5 c2c3 d7d5 c4d5 g8f6
C23	Bishop's Opening: Lewis Countergambit, Walker Variation	گشایش فیل	e2e4 e7e5 f1c4 f8c5 c2c3 d7d5 c4d5 g8f6 d2d4
C23	Bishop's Opening: Lewis Gambit	گشایش فیل	e2e4 e7e5 f1c4 f8c5 d2d4
C23	Bishop's Opening: Lisitsyn Variation	گشایش فیل	e2e4 e7e5 f1c4 c7c6 d2d4 d7d5 e4d5 c6d5 c4b5 c8d7 b5d7 b8d7 d4e5 d7e5 g1e2
C23	Bishop's Opening: Lopez Gambit	گشایش فیل	e2e4 e7e5 f1c4 f8c5 d1e2 b8c6 c2c3 g8f6 f2f4
C23	Bishop's Opening: Lopez Variation	گشایش فیل	e2e4 e7e5 f1c4 f8c5 d1e2
C23	Bishop's Opening: Lopez Variation, Lopez Gambit	گشایش فیل	e2e4 e7e5 f1c4 f8c5 d1e2 g8f6 f2f4
C23	Bishop's Opening: McDonnell Gambit	گشایش فیل	e2e4 e7e5 f1c4 f8c5 b2b4
C23	Bishop's Opening: McDonnell Gambit, La Bourdonnais-Denker Gambit	گشایش فیل	e2e4 e7e5 f1c4 f8c5 b2b4 c5b4 c2c3
C23	Bishop's Opening: McDonnell Gambit, McDonnell Double Gambit	گشایش فیل	e2e4 e7e5 f1c4 f8c5 b2b4 c5b4 f2f4
C23	Bishop's Opening: Philidor Counterattack	گشایش فیل	e2e4 e7e5 f1c4 c7c6
C23	Bishop's Opening: Philidor Variation	گشایش فیل	e2e4 e7e5 f1c4 f8c5 c2c3
C23	Bishop's Opening: Pratt Variation	گشایش فیل	e2e4 e7e5 f1c4 f8c5 c2c3 g8f6 d2d4 e5d4 e4e5 d7d5 e5f6 d5c4 d1h5 e8g8
C23	Bishop's Opening: Stein Gambit	گشایش فیل	e2e4 e7e5 f1c4 f8c5 f2f4
C23	Bishop's Opening: Thorold Gambit	گشایش فیل	e2e4 e7e5 f1c4 b7b5 c4b5 f7f5
C23	Bishop's Opening: del Rio Variation	گشایش فیل	e2e4 e7e5 f1c4 f8c5 c2c3 d8g5
C24	Bishop's Opening: Berlin Defense	گشایش فیل	e2e4 e7e5 f1c4 g8f6
C24	Bishop's Opening: Berlin Defense, Greco Gambit	گشایش فیل	e2e4 e7e5 f1c4 g8f6 f2f4
